document_id,published_at,country_code,target_country_codes,source_id,publisher,source_layer,broadcaster_control,company_ids,medium,title,content,url,categories,framing_codes,classification_status,verification_status,reviewer,reviewed_at
eff8bcb678280d6cd8427beb31f55a2c774f9a612ac2bd719a8652c8e9f9a7ab,2026-03-01T00:14:00+01:00,DE,IR,DE_TAGESSCHAU_NEWS_RSS,ARD-aktuell,NEWS,PUBLIC_SERVICE_INDEPENDENT,,ONLINE_NEWS,Pahlavi ruft iranische Sicherheitskraefte zum Umsturz auf,"Laut Tagesschau-Liveblog hat der Sohn des frueheren Schahs von Persien, Reza Pahlavi, die Sicherheitskraefte im Iran nach Trumps Erklaerung zum Umsturz aufgerufen und sie aufgefordert, sich dem Volk anzuschliessen; jeder Versuch einer Nachfolgeregelung fuer Chamenei sei zum Scheitern verurteilt. Paraphrasierte Zusammenfassung, kein woertliches Zitat.",https://www.tagesschau.de/newsticker/liveblog-israel-usa-angriffe-iran-100.html,,RESPONSIBILITY_BLAME,AUTO_SUGGESTED,PARTIALLY_VERIFIED,,
6fda94a737ef5282e231fd0599a820b94b550f00f92c8f54bd5b0de0cb3a27db,2026-02-28T21:18:00-05:00,DE,US;IR,DE_TAGESSCHAU_NEWS_RSS,ARD-aktuell,NEWS,PUBLIC_SERVICE_INDEPENDENT,,ONLINE_NEWS,Kritik aus Trumps eigenem Lager an Angriffen auf Iran,"Laut Tagesschau-Liveblog gab es auch innerhalb der MAGA-Bewegung von US-Praesident Trump kritische Stimmen zu den Angriffen auf Iran; mehrere Vertreter warnten, der Krieg koennte den Republikanern bei den Kongresswahlen im November schaden, waehrend andere Anhaenger den Einsatz verteidigten. Paraphrasierte Zusammenfassung, kein woertliches Zitat.",https://www.tagesschau.de/newsticker/liveblog-israel-usa-angriffe-iran-100.html,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,PARTIALLY_VERIFIED,,
fbcc5a1b3efe82869a672203f80e3b1f2fad194c1f2c6a1cca160aab2de12821,2026-02-28T22:59:00-05:00,DE,IR,DE_TAGESSCHAU_NEWS_RSS,ARD-aktuell,NEWS,PUBLIC_SERVICE_INDEPENDENT,,ONLINE_NEWS,Trump meldet Tod von Irans oberstem Fuehrer Chamenei,"Laut Tagesschau-Liveblog hat US-Praesident Trump auf Truth Social den Tod von Irans oberstem Fuehrer Ayatollah Ali Chamenei verkuendet und erklaert, die Bombardierungen wuerden fortgesetzt, bis das Ziel eines Friedens in der Region erreicht sei; eine unabhaengige Bestaetigung aus dem Iran gab es zu diesem Zeitpunkt nicht. Paraphrasierte Zusammenfassung, kein woertliches Zitat.",https://www.tagesschau.de/newsticker/liveblog-israel-usa-angriffe-iran-100.html,,,UNCLASSIFIED,PARTIALLY_VERIFIED,,
c9c2d77c8d776f514b4bb6b3923da35bdcdae2b62d7876b6fba1779f831019eb,2026-03-23T20:19:00+08:00,CN,,CN_CGTN_TRANSCRIPT_SECTION,CGTN,TELEVISION,STATE_CONTROLLED,,TV_TRANSCRIPT,"China urges immediate ceasefire, warns of a widening cycle of violence","In a broadcast segment transcribed on CGTN's website, Chinese Foreign Ministry spokesperson Lin Jian called for an immediate halt to military action between the United States, Israel and Iran, warning that continued escalation risked spreading violence further across the region. The spokesperson urged all parties to exercise restraint and return to dialogue. Paraphrased summary, not a verbatim transcript; see the source URL for the original wording.",https://news.cgtn.com/news/2026-03-23/VHJhbnNjcmlwdDg5NzU5/index.html,DIPLOMACY_MEDIATION_DEESCALATION,ESCALATION;DE_ESCALATION,AUTO_SUGGESTED,PARTIALLY_VERIFIED,,
CENTCOM-4504919,2026-05-31T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,"U.S. Defends, Disables Threats in Response to Iranian Aggression","CENTCOM identifies Saturday as one of two days of self-defence strikes on Iranian radar, air-defence and drone command-and-control sites.
CENTCOM identifies Sunday as one of two days of self-defence strikes on Iranian radar, air-defence and drone command-and-control sites.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4504919/us-defends-disables-threats-in-response-to-iranian-aggression/,MILITARY_OPERATIONS_SECURITY,SELF_DEFENCE_LEGITIMACY,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4512968,2026-06-09T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Completes Strikes in Response to Iran's Attack on Apache,"CENTCOM confirms self-defence strikes on Iranian air defence, ground-control stations and surveillance radar sites on June 9.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4512968/us-completes-strikes-in-response-to-irans-attack-on-apache/,MILITARY_OPERATIONS_SECURITY,SELF_DEFENCE_LEGITIMACY,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4514154,2026-06-10T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Forces Complete Latest Strikes in Iran,"CENTCOM confirms additional self-defence strikes on Iranian surveillance, communications and air-defence targets on June 10.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4514154/us-forces-complete-latest-strikes-in-iran/,MILITARY_OPERATIONS_SECURITY,SELF_DEFENCE_LEGITIMACY,AUTO_SUGGESTED,VERIFIED,,
efb4d9048317a98586d40603e0416cd95b004d60737774facf19c2fb8f22a2a4,2026-06-18T02:25:00+03:00,IL,IR;US;IL,IL_ARUTZ_SHEVA_INN,Israel National News (Arutz Sheva),NEWS,PRIVATE_INDEPENDENT,,ONLINE_NEWS,Irans Chefunterhaendler Ghalibaf erklaert im Staatsfernsehen Kriegssieg ueber USA und Israel,"Laut Israel National News erklaerte Irans Parlamentspraesident und Chefunterhaendler Ghalibaf in einer Ansprache im Staatsfernsehen, der Iran sei aus dem Krieg gegen USA und Israel als Sieger hervorgegangen und habe die neun strategischen Ziele der Gegner vereitelt; er bekraeftigte zugleich, die Strasse von Hormus werde nie in den Vorkriegszustand zurueckkehren, werde aber im Rahmen des internationalen Rechts genutzt. Laut dem damals veroeffentlichten Rahmenabkommen verpflichteten sich die USA im Gegenzug zur Aufhebung der Seeblockade, zur Streichung aller Sanktionen und zu einem mindestens 300 Milliarden Dollar schweren Wiederaufbauplan fuer Iran. Paraphrasierte Zusammenfassung, kein woertliches Zitat.",https://www.israelnationalnews.com/news/428802,SANCTIONS_ECONOMIC_MEASURES,,AUTO_SUGGESTED,PARTIALLY_VERIFIED,,
CENTCOM-4528341,2026-06-26T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Strikes Iran in Response to Attack on Commercial Vessel,CENTCOM confirms U.S. strikes on Iranian missile and drone storage locations and coastal radar sites on June 26.,https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4528341/us-strikes-iran-in-response-to-attack-on-commercial-vessel/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4528488,2026-06-27T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Forces Conduct Additional Strikes After Iran's Latest Commercial Ship Attack,"CENTCOM confirms additional strikes on Iranian surveillance, communications, air-defence, drone-storage and minelayer targets on June 27.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4528488/us-forces-conduct-additional-strikes-after-irans-latest-commercial-ship-attack/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
7d959bf79f86f9ddde283493b8351b3502849301c123f378b1c02ea4de3e42e1,2026-07-02T23:38:00+03:00,IL,IR;US,IL_ARUTZ_SHEVA_INN,Israel National News (Arutz Sheva),NEWS,PRIVATE_INDEPENDENT,,ONLINE_NEWS,NYT-Bericht: USA vermuteten israelischen Plan zur Toetung iranischer Unterhaendler,"Laut Israel National News berichtete die New York Times, Washington habe im Fruehjahr waehrend heikler Vermittlungsgespraeche einen israelischen Plan zur Toetung der iranischen Chefunterhaendler Araghtschi und Ghalibaf vermutet und daraufhin Regionalpartner gebeten, Teheran diskret zu warnen; dies habe einen tiefen Riss zwischen den Kriegszielen der USA (Diplomatie) und Israels (Fortsetzung des Drucks) offengelegt. Waehrend eines Rueckflugs von Vermittlungsgespraechen mit Vizepraesident Vance in Islamabad sei Ghalibafs Flugzeug ausserdem vor mutmasslich eindringenden israelischen Kampfjets gewarnt und zu einer Notlandung in Maschhad gezwungen worden. Paraphrasierte Zusammenfassung, kein woertliches Zitat.",https://www.israelnationalnews.com/news/429561,DIPLOMACY_MEDIATION_DEESCALATION,,AUTO_SUGGESTED,PARTIALLY_VERIFIED,,
CENTCOM-4535772,2026-07-07T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Forces Complete New Round of Retaliatory Strikes Against Iran,"CENTCOM confirms offensive strikes on Iranian air defence, command networks, coastal radar, anti-ship missiles and IRGC small boats on July 7.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4535772/us-forces-complete-new-round-of-retaliatory-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,ESCALATION,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4538814,2026-07-08T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Forces Complete Another Round of Strikes Against Iran,"CENTCOM confirms strikes on Iranian air defence, coastal surveillance, missile and drone storage, naval and logistics targets on July 8.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4538814/us-forces-complete-another-round-of-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4540919,2026-07-11T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Forces Finish Latest Round of Strikes Against Iran,"CENTCOM confirms a third round that week against Iranian missile, drone, naval, ammunition, communications and coastal-surveillance targets on July 11.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4540919/us-forces-finish-latest-round-of-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4541002,2026-07-12T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,CENTCOM Completes Another Wave of Strikes Against Iran,"CENTCOM confirms offensive strikes on Iranian air-defence, radar, missile, drone and small-boat targets on July 12.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4541002/centcom-completes-another-wave-of-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4544409,2026-07-13T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Forces Complete New Strikes on Iranian Military Targets,"CENTCOM confirms a five-hour wave against coastal defence, missile, drone and maritime targets across Iran on July 13.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4544409/us-forces-complete-new-strikes-on-iranian-military-targets/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4546775,2026-07-14T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,CENTCOM Completes More Strikes Against Iran,"CENTCOM confirms a seven-hour wave against Iranian missile, drone, naval and coastal-defence targets on July 14.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4546775/centcom-completes-more-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4546816,2026-07-15T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,Latest Wave of U.S. Strikes Against Iran Completed,"CENTCOM confirms morning and evening strike waves on Iranian command, air-defence, missile, drone, cruise-missile and coastal-surveillance targets on July 15; they count as one operation day.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4546816/latest-wave-of-us-strikes-against-iran-completed/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4548433,2026-07-16T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Successfully Completes New Strikes in Iran,"CENTCOM confirms a major wave against Iranian surveillance, air-defence, logistics and maritime targets on July 16.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4548433/us-successfully-completes-new-strikes-in-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4549624,2026-07-17T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,CENTCOM Finishes Latest Wave of Strikes Against Iran,"CENTCOM confirms strikes on Iranian surveillance, logistics, underground weapons-storage and maritime targets on July 17.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4549624/centcom-finishes-latest-wave-of-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4549643,2026-07-18T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Completes 8th Consecutive Night of Strikes Against Iran,"CENTCOM confirms strikes on Iranian coastal surveillance, air-defence, maritime, missile and drone-storage targets on July 18.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4549643/us-completes-8th-consecutive-night-of-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4549657,2026-07-19T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,CENTCOM Ends Weekend Wave of Strikes Against Iran,"CENTCOM confirms strikes on Iranian command, air-defence, coastal-surveillance, maritime, missile, drone and communications targets on July 19.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4549657/centcom-ends-weekend-wave-of-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4550818,2026-07-20T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Finishes Latest Strikes Against Iran,"CENTCOM confirms strikes on Iranian command, maritime, missile, drone-launch and air-defence targets on July 20.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4550818/us-finishes-latest-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4552008,2026-07-21T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Forces Complete 11th Night of Strikes Against Iran,"CENTCOM confirms strikes on Iranian military operations centres, maritime capabilities, aircraft hangars, drone storage and logistics infrastructure on July 21.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4552008/us-forces-complete-11th-night-of-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4553225,2026-07-22T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,CENTCOM Completes Latest Strikes Against Iran,"CENTCOM confirms strikes on Iranian maritime, missile, drone-storage, coastal-surveillance and air-defence targets on July 22.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4553225/centcom-completes-latest-strikes-against-iran/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
CENTCOM-4554310,2026-07-23T00:00:00+00:00,US,IR,US_CENTCOM_PUBLIC_RELEASES,U.S. Central Command,STATE_ORGAN,STATE_CONTROLLED,,OFFICIAL_RELEASE,U.S. Concludes 13th Night of Strikes on Iranian Military Targets,"CENTCOM confirms strikes on Iranian command, drone-storage, communications, coastal-surveillance and maritime targets on July 23.",https://www.centcom.mil/MEDIA/PUBLIC-RELEASES/Article/4554310/us-concludes-13th-night-of-strikes-on-iranian-military-targets/,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,VERIFIED,,
1dbb3f8c8cf9ef8741e0892c88ec16f57177b9af8a3e3f011572fbaf85c1b321,2026-07-23T06:55:00+01:00,DE,GB;IR,DE_RND_TICKER,Redaktionsnetzwerk Deutschland (RND),NEWS,PRIVATE_INDEPENDENT,,ONLINE_NEWS,Grossbritannien zieht Botschaftspersonal voruebergehend aus Teheran ab,"Laut RND-Ticker zog das Vereinigte Koenigreich diplomatisches Personal seiner Botschaft in Teheran wegen zunehmender Spannungen und juengster Angriffe auf die iranische Hauptstadt voruebergehend ab. Paraphrasierte Zusammenfassung, kein woertliches Zitat.",https://www.rnd.de/politik/ticker-zum-iran-krieg-huthi-miliz-meldet-weiteren-angriff-auf-saudi-arabien-SUZZT272ANCR5LXBULZCKG7OB4.html,MILITARY_OPERATIONS_SECURITY;DIPLOMACY_MEDIATION_DEESCALATION,,AUTO_SUGGESTED,PARTIALLY_VERIFIED,,
1768c99a07955000edcd3dfc32004e1d987edf7962ae28c2bd77e520d36149b4,2026-07-23T11:15:00+02:00,DE,US;DE,DE_RND_TICKER,Redaktionsnetzwerk Deutschland (RND),NEWS,PRIVATE_INDEPENDENT,,ONLINE_NEWS,Bericht: USA entsenden ueber 150 Sanitaeter nach Landstuhl in Deutschland,"Laut RND-Ticker berichtete das Wall Street Journal, im US-Lazarett Landstuhl in Rheinland-Pfalz seien in den vergangenen Tagen mehr als 150 zusaetzliche Sanitaeter eingetroffen, was auf eine moegliche Ausweitung der US-Angriffe im Iran-Krieg hindeuten koenne - eine direkte militaerlogistische Verbindung des Kriegs zu deutschem Boden. Paraphrasierte Zusammenfassung, kein woertliches Zitat.",https://www.rnd.de/politik/ticker-zum-iran-krieg-huthi-miliz-meldet-weiteren-angriff-auf-saudi-arabien-SUZZT272ANCR5LXBULZCKG7OB4.html,MILITARY_OPERATIONS_SECURITY,,AUTO_SUGGESTED,PARTIALLY_VERIFIED,,
